Country,Year,Item,Area harvested,Production,Yield,Avg_Temperature,Avg_CO2_Emissions,Avg_Sea_Level_Rise,Avg_Precipitation,Avg_Humidity,Avg_Wind_Speed
Bahamas,2007,Crops Primary,15687,277802.1,2650835,13.79593573,374.8165652,-0.388533532,86.35743676,25.15731019,39.93298944
Bahamas,2008,Crops Primary,15546,276274.1,2821227,15.952369,395.3457472,-1.057395022,49.66653876,61.56836709,17.51957951
Bahamas,2010,Crops Primary,17201,299400.97,4996064,11.22605584,390.3043798,0.677206803,37.32059293,46.20072944,20.78156959
Bahamas,2012,Crops Primary,18144,303089.16,4995603,19.18067528,455.7251304,-0.339858009,58.21705471,41.15349355,37.73916609
Bahamas,2013,Crops Primary,17652,305177.91,5024168,11.91255713,370.3607105,1.012237297,50.98814843,33.32144088,22.41846014
Bahamas,2015,Crops Primary,18884,323702.28,5121595,15.05823303,415.2618164,-0.920767199,62.21288689,90.6153357,9.894043103
Bahamas,2016,Crops Primary,18940,322978.1,5109758,15.88889697,419.4371543,0.224878819,78.09488963,40.53051491,17.47660572
Bahamas,2018,Crops Primary,19197,323091.06,5141162,12.42628807,477.8074118,1.037210188,31.06983899,3.921092386,31.15209229
Bahamas,2019,Crops Primary,19302,329651.02,5183173,13.51575285,380.8256291,-2.413190113,10.31336317,52.22531619,33.6770899
Bahamas,2020,Crops Primary,19453,325716.33,5134017,15.47845049,351.1542945,0.403962286,54.82789403,68.36016139,25.43154871
Bahamas,2021,Crops Primary,19547,326679.13,5125636,13.82041677,378.978521,-0.43700732,63.65295658,38.42314407,28.36023684
Bahamas,2022,Crops Primary,19650,328350.6,5125735,16.07363744,418.7408071,0.464643963,38.74584738,36.5048102,8.738325461
Bahrain,2000,Crops Primary,5163,66549.54,3400806,14.96545922,365.2124903,0.29507971,59.88273154,36.34676752,24.03297889
Bahrain,2001,Crops Primary,4858,63792.26,3530336,11.82234481,341.8116018,1.688336833,11.53747489,15.75408283,22.0647214
Bahrain,2002,Crops Primary,6427,56216.29,3623857,21.02401556,330.4745727,1.039338601,42.47142068,45.81945405,32.69383453
Bahrain,2003,Crops Primary,6496,58306.03,3327982,13.78673923,400.3733075,0.506902792,62.52282347,56.46217703,33.22146007
Bahrain,2004,Crops Primary,6294,55446.83,3554749,17.6521995,400.234772,-1.384740289,68.86084982,12.17655692,4.100522603
Bahrain,2005,Crops Primary,5936,52935.89,3483505,16.84605724,393.8404037,0.396735318,71.49819436,32.2423018,23.49585872
Bahrain,2007,Crops Primary,7305,72976.6,6418368,19.02896123,412.7852429,0.289091674,27.99121665,36.50875635,26.46539937
Bahrain,2008,Crops Primary,6075,71170.94,6127283,14.09959026,332.6524608,-1.368726139,5.882715865,39.34618478,22.32518202
Bahrain,2009,Crops Primary,6172,72079.44,7112488,20.98024451,466.6458795,-0.475106907,36.00656738,38.4464049,4.132989642
Bahrain,2010,Crops Primary,6473,71054,6975080,14.15050086,448.9177631,-0.596066344,45.61284224,51.33601122,42.43098355
Bahrain,2011,Crops Primary,7597,68850.69,6606693,15.48505339,402.8220346,0.113929313,45.74405643,8.509979253,38.66390146
Bahrain,2012,Crops Primary,8374,69850.5,7124791,14.75960131,333.2782595,-1.588509982,23.90335338,85.4923358,33.34764171
Bahrain,2013,Crops Primary,9097,69709.13,7400198,14.43716408,332.2857651,-0.44062279,75.35631835,41.72123146,18.85424781
Bahrain,2014,Crops Primary,9939,73555.42,7431958,10.64828393,372.595586,1.093031682,61.47921498,33.40624392,41.23217227
Bahrain,2015,Crops Primary,9473,77026.72,7590393,8.705235275,348.3511162,0.104386783,62.07197433,62.92478406,22.64053404
Bahrain,2016,Crops Primary,9912,82969.34,7823737,13.09927713,417.0218806,-0.164889338,3.614161943,23.00373364,4.055662389
Bahrain,2017,Crops Primary,7725,76913.33,8213275,17.40336234,387.5800712,0.655233019,69.56540891,76.91834337,38.59840286
Bahrain,2018,Crops Primary,7738,78788.76,8511658,15.1858262,424.8713889,-0.195021147,34.39187806,45.07357545,24.39798754
Bahrain,2020,Crops Primary,7820,83766.92,8485622,17.0961334,349.1160813,-0.312184284,39.78423723,37.69687418,15.97264339
Bahrain,2021,Crops Primary,7930,88751.92,8730308,16.07565167,391.0536564,0.080027681,11.14796098,11.28401184,33.7349728
Bahrain,2022,Crops Primary,7984,89773.65,8889749,15.46564078,436.5622327,0.138751156,67.72232518,47.00233573,33.73253714
Bangladesh,2000,Crops Primary,27557896,109435694.4,3265353,16.87459463,365.6710578,-0.968021088,62.90237255,32.23056758,16.33316153
Bangladesh,2001,Crops Primary,27228439,106863380.5,3262178,18.72992835,336.0149828,-0.83175283,55.18171311,58.28420155,35.81893549
Bangladesh,2003,Crops Primary,27143241,111518753.6,3316689,12.15566017,407.1795725,0.909385954,3.023776085,11.66693938,31.25503085
Bangladesh,2004,Crops Primary,26218301,108493193.9,3380235,16.73612025,388.0853951,-0.909521022,44.74194979,55.99942266,13.88737971
Bangladesh,2005,Crops Primary,27025420,120885495.7,3704968,15.59634239,410.2790179,1.033674114,61.36766113,47.80836098,22.93809344
Bangladesh,2006,Crops Primary,27132110,123051110.8,3725526,16.59594417,408.3227701,-0.630378664,65.71938921,80.9688614,21.81892388
Bangladesh,2007,Crops Primary,27129516,129898451.9,3884758,13.92519011,441.1980512,1.634705007,78.64265799,35.86436498,12.69778215
Bangladesh,2010,Crops Primary,29075919,148907102.4,4337193,18.68921121,414.8448076,1.313472682,63.65949708,45.26564834,47.84470651
Bangladesh,2011,Crops Primary,29762391,153432714.9,4442528,16.27537491,386.5141197,0.366886193,63.09215191,93.81970159,20.53395437
Bangladesh,2012,Crops Primary,29698948,153672204.4,4577565,12.39846692,365.0167363,0.203168104,69.57303526,42.21121274,15.73472068
Bangladesh,2013,Crops Primary,29799747,157777462.8,4921813,12.84704646,445.5330791,0.060945315,72.55912496,47.25681413,6.32326423
Bangladesh,2014,Crops Primary,30211816,162012595.3,5241738,13.35529096,450.2557146,-0.142191611,24.49337599,45.07346227,15.92977331
Bangladesh,2015,Crops Primary,30354424,164915580.4,5044031,18.11776758,391.5784491,-0.319160234,16.9020876,1.265433465,40.49433419
Bangladesh,2016,Crops Primary,29541278,163273766.1,5477495,12.509152,434.117248,-2.329885157,93.61435619,74.18777038,38.28669272
Bangladesh,2017,Crops Primary,31156190,174620246.5,5527489,12.4071743,425.8317662,-0.270227319,52.65072649,54.7569774,18.54478781
Bangladesh,2018,Crops Primary,30832975,173822829.8,5363864,21.12147595,378.5219754,0.642579008,42.91517062,50.42852557,45.77270755
Bangladesh,2019,Crops Primary,31104228,174024696,5031779,16.49522471,434.3919415,-0.104863211,22.10333289,30.12650525,12.74749699
Bangladesh,2020,Crops Primary,30840097,177864286.2,5198574,7.352208026,418.7983855,0.535306096,18.41197338,83.32849637,3.779554547
Bangladesh,2022,Crops Primary,31572671,185684798.1,5637097,18.55855078,322.5605131,0.095437681,38.78330704,52.02419551,16.17325915
Barbados,2000,Crops Primary,22888,1135150,4401044,16.13630199,342.4711228,-0.251187168,43.32731746,63.82842126,23.72431802
Barbados,2001,Crops Primary,22038,882780.3,4172570,19.77557849,368.8695666,-0.865776971,7.982858479,23.30056972,11.0197731
Barbados,2004,Crops Primary,19248,762777.2,4826277,12.37594329,416.3426772,-0.478494854,55.01088804,59.64245142,33.7353968
Barbados,2006,Crops Primary,19120,739007.56,4340290,17.61464444,417.0730554,0.639564958,55.18975808,32.43954214,21.83494448
Barbados,2007,Crops Primary,18393,747859.18,4279437,15.34880971,398.331335,-0.549870439,52.9814495,35.68569932,13.31313355
Barbados,2008,Crops Primary,19152,656675.74,4124251,11.35644706,402.7863001,-0.476866517,50.84113184,71.40984943,5.918210617
Barbados,2009,Crops Primary,18988,751800.93,4336124,12.08989547,332.8559155,0.251998719,55.42695662,85.04882506,24.41874219
Barbados,2011,Crops Primary,16029,607336.85,4421100,16.90856643,343.5960707,0.073921783,61.13996011,50.08545386,30.78492014
Barbados,2012,Crops Primary,15199,555323.9,4398385,18.96179248,440.2028829,-1.090999548,67.87111222,10.68424579,3.822491838
Barbados,2014,Crops Primary,13018,359234.54,4210021,8.262911947,358.0305064,0.482760675,45.82992299,46.64664231,1.328486828
Barbados,2016,Crops Primary,8688,207548.99,4427094,13.87202658,429.1710265,0.349226952,60.2499276,37.68957934,32.39612809
Barbados,2018,Crops Primary,11571,338004.38,4523117,12.0311311,358.8658334,0.800458655,28.06675555,66.71659607,43.37649195
Barbados,2019,Crops Primary,11767,214558.37,4146312,17.58519123,402.2454747,0.161562223,48.96939723,44.87787674,27.09052171
Barbados,2020,Crops Primary,10205,226012.88,4378997,17.20901885,382.7604179,-0.067086464,43.60004231,26.11068825,37.67841683
Barbados,2021,Crops Primary,9045,224302.84,4561489,19.90895364,486.7448476,-0.568230215,61.61610031,67.83580089,26.7529889
Barbados,2022,Crops Primary,10933,243448.64,4330992,20.86671559,387.8111809,0.024178278,19.74681443,79.76337331,29.04189174
Belarus,2002,Crops Primary,6405120,32641143.91,2575904.06,15.32463257,384.9736531,0.181292995,14.08203473,55.61472525,36.2937734
Belarus,2003,Crops Primary,6034555,36100615.3,3144974.47,16.67252092,446.0143297,-0.355684799,47.94959124,29.13712592,33.47101399
Belarus,2004,Crops Primary,6224946,44236195.76,3653275.38,17.05951833,397.5157511,1.992253948,42.53630298,9.34454396,32.33552006
Belarus,2005,Crops Primary,6005977,39700654.84,3589440.9,20.35181539,336.2682421,-0.323163123,45.44475291,35.74586896,9.24766877
Belarus,2006,Crops Primary,6125153,41843968.18,4093899.63,6.964650447,409.0625046,-0.572871786,58.97410204,71.77490331,24.74750234
Belarus,2007,Crops Primary,6375373,43927176.26,4154780.11,5.274204167,482.0669934,1.068213588,36.37291785,79.63233718,17.13461678
Belarus,2009,Crops Primary,6402320,44874140.1,4705076.25,17.07193897,364.5289975,-0.477013075,71.31069066,31.52648486,27.54427342
Belarus,2010,Crops Primary,6286650,43228602.98,4754899.62,13.93482759,336.6724777,-0.833763147,71.54974548,78.74970177,4.38972458
Belarus,2011,Crops Primary,6348864,43900832.4,4287321.21,18.78891636,503.2757526,-0.882671526,25.02589698,51.1586947,1.32471115
Belarus,2012,Crops Primary,6560734,46010020.72,4405181.34,15.92766113,385.788205,0.077071106,32.76918347,80.00067067,35.43453309
Belarus,2013,Crops Primary,6235845,39713786.51,4249952.39,7.748773393,418.2101463,-0.199245839,61.3064285,80.48961762,41.92824699
Belarus,2014,Crops Primary,6246252,44259258,4440296.54,14.69331388,413.2281185,0.40789196,41.63009324,43.5317164,26.79703282
Belarus,2016,Crops Primary,5666506,38233244.22,4759554.52,14.39974861,392.1648671,0.719736783,58.95874239,63.82900993,9.642977506
Belarus,2017,Crops Primary,5689176,40544198.47,4986028.75,16.6215517,341.2486426,-0.100045795,65.09883003,53.72485016,30.18263792
Belarus,2018,Crops Primary,5470490,35824092.45,4792889.55,15.70358962,373.4208611,0.780373793,48.14025462,53.56860865,5.277469972
Belarus,2020,Crops Primary,5784001,37820601.56,5023026.4,13.76446466,361.5054501,0.298727215,42.29125106,45.85999471,16.18769519
Belarus,2021,Crops Primary,5637518,34135343.97,4867331.46,15.33009272,410.6278288,0.217807971,50.15644288,52.54461401,30.2696549
Belarus,2022,Crops Primary,5662801,35678753.96,4960209.8,15.04889403,343.3017572,-0.452588719,30.46619985,68.51810867,11.16843307
Belgium,2002,Crops Primary,1133273,29338718.6,19264093.62,14.05523589,407.9065893,0.940746475,18.76011903,0.571970514,23.72802619
Belgium,2004,Crops Primary,1159668,30616725.1,22333333.97,20.08361753,398.6777823,0.372647109,60.42502199,52.72663021,30.44730564
Belgium,2005,Crops Primary,1160172,28724217.94,22391438.61,17.61565822,358.704257,0.709607088,28.17149302,29.16555676,16.73152783
Belgium,2006,Crops Primary,1142401,27371449.2,22763162.16,6.80937339,368.1889999,-0.791587408,49.57710295,76.13197772,21.68518245
Belgium,2007,Crops Primary,1130633,28945394.16,20397992.17,15.77206033,430.8278483,0.195554722,69.91113063,97.00322832,41.57951457
Belgium,2008,Crops Primary,1150357,26901318.2,25145296.87,14.36118165,415.5407665,-0.453748365,53.39614364,38.87139069,22.21415807
Belgium,2009,Crops Primary,1134926,29226773.48,25997618.52,13.11964558,368.9127127,-0.358123035,32.51083405,40.7925905,32.51137834
Belgium,2010,Crops Primary,1124167,27841484.32,25364691.82,11.16654853,398.0087189,-0.92242904,45.23416136,44.27612889,22.2573913
Belgium,2011,Crops Primary,1134597.68,30496784.81,24215790.35,15.94440637,404.8327374,0.17466041,31.035915,29.33040227,43.61187108
Belgium,2012,Crops Primary,1123950,28034912.82,22612478.7,14.17290916,424.3541862,0.412637119,52.54575838,51.91629802,25.09529302
Belgium,2013,Crops Primary,1130286,28379275.39,26733871,19.71916067,449.5357679,-0.363269287,14.56860209,48.04018814,17.26154194
Belgium,2014,Crops Primary,1144504,30808537.73,27076302.62,21.75337661,404.7103797,1.117302102,92.5609391,55.36002093,3.597291761
Belgium,2015,Crops Primary,1081677,27794462.18,26397792.95,13.60354662,380.2341459,-0.743600189,52.47280659,34.55225321,14.75894096
Belgium,2016,Crops Primary,1132781,24682144.27,25561835.3,12.88920459,342.3281576,-0.040722527,16.20051853,19.95732928,16.93727177
Belgium,2017,Crops Primary,1118082,31238501.03,25596199.91,14.38476756,363.2812769,0.04387296,69.36115446,31.3411446,27.03230731
Belgium,2018,Crops Primary,1104950,26755513.36,24928261.33,13.6525373,484.5809889,0.960202262,19.97350995,58.66537765,49.07476508
Belgium,2020,Crops Primary,1113800,28192627,24383224.73,13.14313005,403.3162237,0.134100965,51.91636198,45.39534219,15.1379271
Belgium,2021,Crops Primary,1109660,28112096,25299499.21,18.01807881,430.599401,-0.124434089,32.16362885,57.69076232,8.758784425
Belgium,2022,Crops Primary,1133870,27982020,24723633.74,11.98903734,466.2793816,-0.302853168,37.26025009,58.25536759,26.23796197
Belize,2000,Crops Primary,185121,3389260.44,5265406,15.51726067,408.1406403,-1.17905142,33.48402171,58.62466111,37.29094952
Belize,2001,Crops Primary,177134,3221444,4932347,16.0770433,411.0872281,-0.576735036,45.57050475,24.07581587,28.52815907
Belize,2002,Crops Primary,171467,3258027.22,5107766,18.24967788,335.1484427,-0.718348199,95.58464553,40.29943855,36.78586957
Belize,2003,Crops Primary,164291,3139153.67,5139648,17.64270333,433.6432938,0.867107856,54.47618484,40.15179248,10.55216726
Belize,2004,Crops Primary,169563,3470932.4,5589252,13.03330605,424.8891685,0.115128236,52.5962956,64.05200375,16.86119185
Belize,2005,Crops Primary,176325,3206770.68,5350243,16.53957315,357.8744127,0.744886733,15.46660018,51.66265109,36.70920687
Belize,2006,Crops Primary,162988,3528417.52,5854315,11.06768948,462.0826106,0.434607128,83.93732489,60.27480263,24.7376076
Belize,2007,Crops Primary,180222,3586146.35,5459518,14.29814416,425.1067697,-0.017535418,45.85564544,28.62932836,20.8032196
Belize,2008,Crops Primary,186665,3182739.52,5522360,21.08767862,375.871016,-0.913574412,57.17527642,34.83538404,1.924568791
Belize,2009,Crops Primary,198561,3069438.75,5914950,17.27491685,421.6095431,-0.699925994,30.85504335,57.60500267,19.68298137
Belize,2010,Crops Primary,195352,3348731.02,5372962,11.95566507,449.3695787,-0.314191757,45.67174142,40.76252567,31.95572134
Belize,2011,Crops Primary,199304,2761604.92,4948834,21.08717437,419.7939165,-0.201953294,36.49375972,91.7729933,19.51789366
Belize,2012,Crops Primary,198469,3458379.08,5418386,14.32840518,432.9342352,0.144770422,38.14011565,31.00351751,25.5643994
Belize,2013,Crops Primary,211577,3273491.73,5777948,17.53649958,446.1553657,0.581551581,48.36943612,54.85218308,22.36451588
Belize,2014,Crops Primary,204958,3536230.81,5824749,12.67066913,420.7398985,0.718096554,50.72707562,30.82000517,23.52911
Belize,2015,Crops Primary,221965,3442868.26,5187606,19.68365149,466.1064527,-0.360209651,19.33154304,10.46648258,31.66017452
Belize,2016,Crops Primary,214834,3828411.76,5020375,14.44434109,489.5836549,0.176376513,72.2040179,39.28583206,2.035437609
Belize,2017,Crops Primary,219196,4273565.11,5250340,17.86345769,473.483865,-1.480134013,47.96040903,42.66578022,30.24210367
Belize,2018,Crops Primary,222164,4206275.92,5163207,10.55637641,410.3803141,-0.087212598,30.36673601,53.09267382,38.22272326
Belize,2019,Crops Primary,220321,4309846.91,4413847,15.76993665,381.382598,-0.237324383,37.11236199,34.90855621,27.04823823
Belize,2021,Crops Primary,227024,4548163.51,4861005,20.55698996,384.0533998,0.252764392,30.84956765,37.48885606,12.98253168
Belize,2022,Crops Primary,224271,4368258.92,4513160,11.97847566,404.9402366,-0.562747835,44.69811434,41.77774615,39.89120421
Benin,2000,Crops Primary,3817377,11834213.64,2497067,10.80172504,436.5426801,2.088867892,32.92392363,97.6722743,11.0092143
Benin,2002,Crops Primary,4108913,14662783.72,2683224,17.17153252,445.7013145,0.358974193,49.86866925,89.56352392,45.7592318
Benin,2003,Crops Primary,3913234,13985475.95,2709451,14.79140171,332.7933387,0.343333544,61.57964921,36.40799415,23.09043257
Benin,2004,Crops Primary,3998196,14518543.6,2580289,13.41776921,394.9601723,0.254345275,62.10752045,52.12184225,9.167575479
Benin,2005,Crops Primary,4028363,14142520.18,2585713,14.46643902,401.4095791,0.734600675,58.2071889,59.06299317,33.50204884
Benin,2006,Crops Primary,3767140,12804830.66,2848506,11.06087548,374.3994354,-0.358072309,26.48210426,57.15826951,24.45042134
Benin,2007,Crops Primary,3945764,12272439.11,2531332,16.8618546,445.7564406,-0.608934245,90.96112466,22.46835529,42.16562409
Benin,2008,Crops Primary,4863844,16046290.2,2417288,18.31598457,365.2832712,-1.190173074,77.75832221,92.53302146,15.47899828
Benin,2009,Crops Primary,4968696,17630599.96,2704833,7.617089307,386.7487281,-0.072274357,65.79676913,66.45167889,23.20292988
Benin,2010,Crops Primary,4756019,17307988.01,2639114,20.91305886,371.5384957,-0.707225285,99.58639264,17.35026303,3.10716991
Benin,2011,Crops Primary,4611542,18296739.21,3099720,12.01452198,409.0968114,-0.040248058,50.36004524,46.79217214,30.3759496
Benin,2013,Crops Primary,5742468,20731933.54,2867179,12.56696065,395.5908862,0.605498104,16.84749792,18.5960394,23.65497333
Benin,2014,Crops Primary,5837893,21592414.97,2867744,17.94482123,460.4885682,0.821980357,41.96123196,28.64423362,32.36656922
Benin,2015,Crops Primary,6005577,18991128.72,2736567,17.19461005,432.2641966,0.601396783,74.36727111,28.32430009,10.46402599
Benin,2016,Crops Primary,5592049,21242887.85,2882026,14.82995724,399.7996885,1.512895186,4.420236657,36.0899476,3.271121012
Benin,2019,Crops Primary,7082735,24432206.97,2943440,12.70419407,339.0194777,-0.807184935,59.54695449,46.94510633,7.636138468
Benin,2020,Crops Primary,6668846,23207341.88,2836650,15.40132357,396.3277342,-0.209373708,82.16676855,44.00826508,27.53760599
